date,ball_1,ball_2,ball_3,ball_4,ball_5,ball_6,ball_1_mean,ball_1_ustd,ball_1_dstd,ball_1_ystd,ball_2_mean,ball_2_ustd,ball_2_dstd,ball_2_ystd,ball_3_mean,ball_3_ustd,ball_3_dstd,ball_3_ystd,ball_4_mean,ball_4_ustd,ball_4_dstd,ball_4_ystd,ball_5_mean,ball_5_ustd,ball_5_dstd,ball_5_ystd,ball_6_mean,ball_6_ustd,ball_6_dstd,ball_6_ystd,year,month,day,ball_1_rolling_2,ball_2_rolling_2,ball_3_rolling_2,ball_4_rolling_2,ball_5_rolling_2,ball_6_rolling_2,ball_1_rolling_10,ball_2_rolling_10,ball_3_rolling_10,ball_4_rolling_10,ball_5_rolling_10,ball_6_rolling_10,ball_1_rolling_20,ball_2_rolling_20,ball_3_rolling_20,ball_4_rolling_20,ball_5_rolling_20,ball_6_rolling_20,ball_1_rolling_30,ball_2_rolling_30,ball_3_rolling_30,ball_4_rolling_30,ball_5_rolling_30,ball_6_rolling_30,ball_1_rolling_50,ball_2_rolling_50,ball_3_rolling_50,ball_4_rolling_50,ball_5_rolling_50,ball_6_rolling_50,ball_1_rolling_100,ball_2_rolling_100,ball_3_rolling_100,ball_4_rolling_100,ball_5_rolling_100,ball_6_rolling_100,ball_1_ratio_2,ball_2_ratio_2,ball_3_ratio_2,ball_4_ratio_2,ball_5_ratio_2,ball_6_ratio_2,ball_1_ratio_10,ball_2_ratio_10,ball_3_ratio_10,ball_4_ratio_10,ball_5_ratio_10,ball_6_ratio_10,ball_1_ratio_20,ball_2_ratio_20,ball_3_ratio_20,ball_4_ratio_20,ball_5_ratio_20,ball_6_ratio_20,ball_1_ratio_30,ball_2_ratio_30,ball_3_ratio_30,ball_4_ratio_30,ball_5_ratio_30,ball_6_ratio_30,ball_1_ratio_50,ball_2_ratio_50,ball_3_ratio_50,ball_4_ratio_50,ball_5_ratio_50,ball_6_ratio_50,ball_1_ratio_100,ball_2_ratio_100,ball_3_ratio_100,ball_4_ratio_100,ball_5_ratio_100,ball_6_ratio_100,ball_1_tomorrow,ball_1_target,2_rfrnce,5_rfrnce,10_rfrnce,20_rfrnce,30_rfrnce,50_rfrnce,60_rfrnce,ball_1_rfrnce_2,ball_1_rfrnce_5,ball_1_rfrnce_10,ball_1_rfrnce_20,ball_1_rfrnce_30,ball_1_rfrnce_50,ball_1_rfrnce_60
2017-11-10,6,23,38,42,58,24,11.534534534534536,20.684303757602077,2.384765311466996,-5.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,-0.4094094094094096,35.068068068068065,48.14608037029307,21.99005576584306,2.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,-5.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,-1.6156156156156172,11.75975975975976,19.518144570867,4.001374948652518,12.24024024024024,2017,11,10,2.5,44.5,49.5,62.0,70.5,11.0,10.1,29.0,40.8,54.5,61.0,8.8,9.55,24.55,37.35,49.7,57.7,8.85,11.733333333333333,26.166666666666668,38.13333333333333,48.66666666666666,59.13333333333333,9.066666666666666,11.72,26.28,37.3,49.12,62.14,8.44,12.46,26.56,38.24,50.59,61.64,8.34,2.4,0.5168539325842697,0.7676767676767676,0.6774193548387096,0.8226950354609929,2.1818181818181817,0.594059405940594,0.7931034482758621,0.931372549019608,0.7706422018348624,0.9508196721311476,2.727272727272727,0.6282722513089005,0.9368635437881874,1.0174029451137885,0.8450704225352113,1.0051993067590987,2.7118644067796613,0.5113636363636364,0.8789808917197451,0.9965034965034966,0.863013698630137,0.9808342728297632,2.647058823529412,0.5119453924914675,0.8751902587519026,1.0187667560321716,0.8550488599348535,0.9333762471837784,2.843601895734597,0.4815409309791332,0.8659638554216867,0.9937238493723848,0.8302035975489227,0.9409474367293964,2.8776978417266186,1.0,0,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2017-11-14,1,14,21,22,28,19,11.534534534534536,20.684303757602077,2.384765311466996,-10.534534534534536,23.40940940940941,35.4026320347296,11.416186784089222,-9.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-14.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,-25.17117117117117,59.61561561561562,70.38094369631439,48.850287534916845,-31.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,7.24024024024024,2017,11,14,3.5,13.5,21.5,33.0,44.0,12.5,8.3,27.9,37.5,51.2,57.6,10.6,8.6,23.75,34.95,47.75,55.65,8.9,10.666666666666666,25.03333333333333,37.36666666666667,47.96666666666667,58.5,9.233333333333333,11.54,26.08,37.16,48.48,60.94,8.62,12.43,26.09,37.88,50.18,61.34,8.44,0.2857142857142857,1.037037037037037,0.9767441860465116,0.6666666666666666,0.6363636363636364,1.52,0.1204819277108433,0.5017921146953406,0.56,0.4296875,0.4861111111111111,1.7924528301886793,0.1162790697674418,0.5894736842105263,0.6008583690987124,0.4607329842931937,0.5031446540880503,2.134831460674157,0.09375,0.559254327563249,0.5619982158786797,0.4586518415566365,0.4786324786324786,2.057761732851986,0.0866551126516464,0.5368098159509203,0.5651237890204521,0.4537953795379538,0.4594683295044306,2.204176334106729,0.080450522928399,0.536604062859333,0.5543822597676874,0.438421681944998,0.45647212259537,2.251184834123223,6.0,1,2,5,10,20,30,50,60,0,0,0,0,0,0,0
2017-11-17,3,26,55,58,70,15,11.534534534534536,20.684303757602077,2.384765311466996,-8.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,2.5905905905905904,35.068068068068065,48.14608037029307,21.99005576584306,19.93193193193193,47.17117117117117,59.87727895068549,34.465063391656855,10.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,10.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,3.24024024024024,2017,11,17,3.5,13.5,19.0,27.5,44.0,16.5,6.9,25.6,33.9,46.9,55.9,11.9,8.2,22.85,34.15,45.3,53.75,10.15,10.166666666666666,23.83333333333333,35.93333333333333,46.63333333333333,57.3,9.5,11.42,25.42,36.58,47.94,59.84,8.88,11.74,25.35,37.12,49.38,60.76,8.57,0.8571428571428571,1.9259259259259256,2.8947368421052637,2.109090909090909,1.5909090909090908,0.9090909090909092,0.4347826086956521,1.015625,1.6224188790560472,1.236673773987207,1.2522361359570662,1.2605042016806722,0.3658536585365854,1.1378555798687089,1.6105417276720353,1.2803532008830023,1.302325581395349,1.477832512315271,0.2950819672131147,1.090909090909091,1.530612244897959,1.243745532523231,1.2216404886561956,1.5789473684210529,0.2626970227670753,1.022816679779701,1.5035538545653364,1.2098456403838131,1.1697860962566844,1.689189189189189,0.2555366269165247,1.0256410256410255,1.481681034482759,1.174564601053058,1.152073732718894,1.750291715285881,25.0,1,2,5,10,20,30,50,60,1,0,0,0,0,0,0
2017-11-21,3,7,22,27,50,3,11.534534534534536,20.684303757602077,2.384765311466996,-8.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,-16.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-13.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,-20.17117117117117,59.61561561561562,70.38094369631439,48.850287534916845,-9.615615615615615,11.75975975975976,19.518144570867,4.001374948652518,-8.75975975975976,2017,11,21,14.0,26.0,41.5,47.5,63.0,10.0,8.5,25.1,34.6,44.3,55.9,11.6,9.45,24.5,36.75,47.15,56.8,10.05,10.633333333333333,24.433333333333334,35.666666666666664,46.43333333333333,57.16666666666666,9.733333333333333,11.1,25.1,36.42,47.68,59.96,9.06,11.55,25.06,36.95,49.17,60.71,8.65,0.2142857142857142,0.2692307692307692,0.5301204819277109,0.5684210526315789,0.7936507936507936,0.3,0.3529411764705882,0.2788844621513944,0.6358381502890174,0.6094808126410836,0.8944543828264758,0.2586206896551724,0.3174603174603175,0.2857142857142857,0.5986394557823129,0.5726405090137858,0.8802816901408451,0.2985074626865671,0.2821316614420063,0.286493860845839,0.6168224299065421,0.5814788226848528,0.8746355685131195,0.3082191780821918,0.2702702702702703,0.2788844621513944,0.6040637012630422,0.5662751677852349,0.8338892595063375,0.3311258278145695,0.2597402597402597,0.2793296089385475,0.5953991880920162,0.5491153142159854,0.8235875473562839,0.3468208092485549,5.0,1,2,5,10,20,30,50,60,1,0,0,0,0,0,0
2017-11-24,16,36,54,61,64,22,11.534534534534536,20.684303757602077,2.384765311466996,4.465465465465465,23.40940940940941,35.4026320347296,11.416186784089222,12.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,18.93193193193193,47.17117117117117,59.87727895068549,34.465063391656855,13.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,4.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,10.24024024024024,2017,11,24,4.0,13.5,27.0,32.0,58.5,4.0,5.5,22.2,31.7,40.4,56.0,10.8,8.15,22.95,35.35,45.55,56.65,9.8,9.066666666666666,22.53333333333333,33.96666666666667,44.56666666666667,56.3,9.266666666666667,10.64,24.36,35.88,46.98,59.98,8.82,11.26,24.39,36.48,48.65,60.69,8.65,4.0,2.6666666666666665,2.0,1.90625,1.094017094017094,5.5,2.909090909090909,1.6216216216216215,1.7034700315457414,1.50990099009901,1.1428571428571428,2.0370370370370368,1.96319018404908,1.568627450980392,1.5275813295615277,1.3391877058177828,1.1297440423654015,2.2448979591836733,1.7647058823529411,1.5976331360946745,1.5897939156035328,1.3687359760658189,1.1367673179396094,2.3741007194244603,1.5037593984962403,1.477832512315271,1.5050167224080266,1.2984248616432523,1.06702234078026,2.494331065759637,1.4209591474245116,1.4760147601476017,1.480263157894737,1.2538540596094554,1.054539462843961,2.543352601156069,7.0,0,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2017-11-28,10,17,47,51,61,5,11.534534534534536,20.684303757602077,2.384765311466996,-1.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,-6.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,11.931931931931937,47.17117117117117,59.87727895068549,34.465063391656855,3.8288288288288257,59.61561561561562,70.38094369631439,48.850287534916845,1.3843843843843828,11.75975975975976,19.518144570867,4.001374948652518,-6.75975975975976,2017,11,28,11.5,39.0,55.5,65.0,68.0,16.0,7.3,21.1,32.9,41.0,55.5,11.8,8.7,25.05,36.85,47.75,58.25,10.3,8.8,23.4,35.86666666666667,46.8,56.96666666666667,9.833333333333334,11.0,25.06,36.86,47.82,59.88,9.18,11.0,24.46,36.73,48.9,60.8,8.79,0.8695652173913043,0.4358974358974359,0.8468468468468469,0.7846153846153846,0.8970588235294118,0.3125,1.36986301369863,0.8056872037914692,1.4285714285714286,1.2439024390243902,1.0990990990990992,0.423728813559322,1.149425287356322,0.6786427145708582,1.2754409769335142,1.068062827225131,1.0472103004291846,0.4854368932038834,1.1363636363636362,0.7264957264957266,1.3104089219330854,1.08974358974359,1.0708016383850203,0.5084745762711864,0.9090909090909092,0.6783719074221868,1.2750949538795442,1.066499372647428,1.0187040748162992,0.5446623093681917,0.9090909090909092,0.6950122649223222,1.2796079499047102,1.0429447852760736,1.0032894736842106,0.5688282138794085,3.0,0,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2017-12-01,16,22,40,41,59,8,11.534534534534536,20.684303757602077,2.384765311466996,4.465465465465465,23.40940940940941,35.4026320347296,11.416186784089222,-1.4094094094094096,35.068068068068065,48.14608037029307,21.99005576584306,4.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,-6.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,-0.6156156156156172,11.75975975975976,19.518144570867,4.001374948652518,-3.75975975975976,2017,12,1,6.5,11.0,31.5,50.0,68.0,5.0,7.9,20.6,34.9,44.4,60.3,10.3,8.1,24.25,36.2,47.8,58.95,10.45,8.366666666666667,22.7,34.93333333333333,46.63333333333333,57.2,9.366666666666667,10.66,24.48,36.66,47.66,59.92,9.04,10.74,24.18,36.59,48.79,60.89,8.79,2.4615384615384617,2.0,1.2698412698412698,0.82,0.8676470588235294,1.6,2.0253164556962022,1.0679611650485437,1.1461318051575933,0.9234234234234234,0.9784411276948592,0.7766990291262136,1.9753086419753088,0.9072164948453608,1.1049723756906076,0.8577405857740587,1.0008481764206951,0.7655502392344498,1.9123505976095616,0.9691629955947136,1.1450381679389314,0.8791994281629736,1.0314685314685317,0.8540925266903914,1.50093808630394,0.8986928104575164,1.0911074740861977,0.8602601762484264,0.9846461949265688,0.8849557522123894,1.48975791433892,0.9098428453267164,1.0931948619841485,0.8403361344537815,0.968960420430284,0.9101251422070537,3.0,0,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2017-12-05,14,15,37,42,67,22,11.534534534534536,20.684303757602077,2.384765311466996,2.4654654654654653,23.40940940940941,35.4026320347296,11.416186784089222,-8.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,1.9319319319319348,47.17117117117117,59.87727895068549,34.465063391656855,-5.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,7.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,10.24024024024024,2017,12,5,9.5,19.0,34.0,37.0,48.0,8.5,9.1,21.7,37.9,46.3,61.1,8.7,8.0,23.65,35.9,46.6,58.5,10.3,8.5,22.466666666666665,35.4,45.63333333333333,56.2,9.666666666666666,10.5,24.44,36.28,47.08,59.22,9.1,10.85,24.28,36.8,48.7,60.94,8.72,1.4736842105263157,0.7894736842105263,1.088235294117647,1.135135135135135,1.3958333333333333,2.588235294117647,1.5384615384615383,0.6912442396313364,0.9762532981530344,0.9071274298056156,1.0965630114566285,2.528735632183908,1.75,0.6342494714587739,1.0306406685236769,0.9012875536480688,1.1452991452991452,2.1359223300970878,1.6470588235294117,0.6676557863501484,1.0451977401129944,0.9203798392987582,1.192170818505338,2.2758620689655173,1.3333333333333333,0.613747954173486,1.019845644983462,0.8920985556499575,1.1313745356298548,2.417582417582418,1.2903225806451613,0.6177924217462932,1.0054347826086958,0.8624229979466118,1.099442074171316,2.522935779816513,27.0,1,2,5,10,20,30,50,60,1,1,1,0,0,0,0
2017-12-08,6,37,46,60,70,24,11.534534534534536,20.684303757602077,2.384765311466996,-5.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,13.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,10.931931931931937,47.17117117117117,59.87727895068549,34.465063391656855,12.828828828828826,59.61561561561562,70.38094369631439,48.850287534916845,10.384384384384385,11.75975975975976,19.518144570867,4.001374948652518,12.24024024024024,2017,12,8,20.5,33.0,49.5,55.0,71.0,15.0,10.4,23.1,39.5,47.8,62.7,9.7,9.45,24.1,37.05,46.05,59.3,10.65,9.766666666666667,24.03333333333333,37.66666666666666,47.36666666666667,58.766666666666666,9.933333333333334,11.02,25.12,37.36,47.6,59.4,9.22,11.14,24.72,37.1,48.87,61.3,8.85,0.2926829268292683,1.121212121212121,0.9292929292929292,1.0909090909090908,0.9859154929577464,1.6,0.5769230769230769,1.6017316017316017,1.1645569620253164,1.2552301255230127,1.116427432216906,2.4742268041237114,0.634920634920635,1.5352697095435683,1.241565452091768,1.3029315960912051,1.1804384485666106,2.2535211267605635,0.614334470989761,1.5395284327323162,1.2212389380530977,1.266713581984518,1.191151446398185,2.416107382550336,0.544464609800363,1.4729299363057324,1.2312633832976445,1.2605042016806722,1.1784511784511784,2.6030368763557483,0.5385996409335727,1.4967637540453076,1.2398921832884096,1.2277470841006752,1.1419249592169658,2.7118644067796613,18.0,1,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2017-12-12,8,23,24,25,27,9,11.534534534534536,20.684303757602077,2.384765311466996,-3.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,-0.4094094094094096,35.068068068068065,48.14608037029307,21.99005576584306,-11.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,-22.17117117117117,59.61561561561562,70.38094369631439,48.850287534916845,-32.61561561561562,11.75975975975976,19.518144570867,4.001374948652518,-2.75975975975976,2017,12,12,12.0,29.5,36.0,45.0,57.0,16.5,12.0,26.3,41.3,50.4,62.4,12.2,8.75,24.25,36.5,45.4,59.2,11.5,9.433333333333334,24.066666666666663,37.333333333333336,47.16666666666666,58.56666666666667,10.6,10.9,24.66,36.92,46.86,58.88,9.68,11.22,25.02,37.48,48.94,61.24,9.09,0.6666666666666666,0.7796610169491526,0.6666666666666666,0.5555555555555556,0.4736842105263157,0.5454545454545454,0.6666666666666666,0.8745247148288973,0.5811138014527846,0.496031746031746,0.4326923076923077,0.7377049180327869,0.9142857142857144,0.9484536082474226,0.6575342465753424,0.5506607929515419,0.4560810810810811,0.782608695652174,0.8480565371024735,0.9556786703601108,0.6428571428571428,0.5300353356890459,0.4610130904951622,0.8490566037735849,0.7339449541284403,0.9326845093268452,0.6500541711809317,0.5335040546308152,0.4585597826086956,0.9297520661157024,0.7130124777183601,0.9192645883293366,0.64034151547492,0.5108295872496935,0.4408883082952318,0.99009900990099,2.0,0,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2017-12-15,4,12,36,44,57,19,11.534534534534536,20.684303757602077,2.384765311466996,-7.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,-11.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,0.9319319319319348,47.17117117117117,59.87727895068549,34.465063391656855,-3.1711711711711743,59.61561561561562,70.38094369631439,48.850287534916845,-2.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,7.24024024024024,2017,12,15,5.0,19.0,32.5,37.0,45.0,6.0,10.7,22.3,36.7,44.8,57.8,10.2,9.0,21.7,34.8,42.9,56.65,11.0,9.366666666666667,24.133333333333333,36.8,46.766666666666666,58.1,10.266666666666667,10.64,24.38,36.8,46.36,58.14,9.84,10.91,24.69,37.32,48.63,60.96,8.92,0.8,0.631578947368421,1.1076923076923078,1.1891891891891893,1.2666666666666666,3.1666666666666665,0.3738317757009346,0.5381165919282511,0.9809264305177112,0.9821428571428572,0.986159169550173,1.862745098039216,0.4444444444444444,0.5529953917050692,1.0344827586206895,1.0256410256410258,1.0061782877316858,1.7272727272727273,0.4270462633451957,0.4972375690607735,0.9782608695652176,0.9408410548823948,0.9810671256454389,1.8506493506493504,0.3759398496240601,0.4922067268252666,0.9782608695652176,0.9490940465918896,0.9803921568627452,1.9308943089430892,0.3666361136571952,0.4860267314702308,0.964630225080386,0.9047912811022002,0.9350393700787402,2.1300448430493275,12.0,1,2,5,10,20,30,50,60,1,0,0,0,0,0,0
2017-12-19,28,37,39,42,58,2,11.534534534534536,20.684303757602077,2.384765311466996,16.465465465465464,23.40940940940941,35.4026320347296,11.416186784089222,13.59059059059059,35.068068068068065,48.14608037029307,21.99005576584306,3.931931931931935,47.17117117117117,59.87727895068549,34.465063391656855,-5.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,-1.6156156156156172,11.75975975975976,19.518144570867,4.001374948652518,-9.75975975975976,2017,12,19,8.0,16.0,44.5,55.0,65.5,15.0,11.0,23.3,39.3,45.8,57.3,12.2,9.45,21.95,37.1,45.1,58.8,11.25,9.066666666666666,23.933333333333334,37.23333333333333,47.13333333333333,58.4,11.033333333333331,10.18,23.8,37.26,46.82,58.62,10.04,10.76,24.27,37.38,48.71,61.15,9.01,3.5,2.3125,0.8764044943820225,0.7636363636363637,0.8854961832061069,0.1333333333333333,2.5454545454545454,1.5879828326180256,0.9923664122137406,0.9170305676855895,1.012216404886562,0.1639344262295082,2.9629629629629632,1.6856492027334853,1.0512129380053907,0.9312638580931264,0.9863945578231292,0.1777777777777777,3.088235294117647,1.5459610027855153,1.0474485228290062,0.8910891089108911,0.9931506849315068,0.1812688821752265,2.75049115913556,1.5546218487394958,1.0466988727858293,0.897052541648868,0.9894234049812352,0.199203187250996,2.6022304832713754,1.5245158632056035,1.043338683788122,0.8622459453910901,0.9484873262469338,0.2219755826859045,4.0,0,2,5,10,20,30,50,60,1,1,1,1,0,0,0
2017-12-22,1,20,30,33,42,16,11.534534534534536,20.684303757602077,2.384765311466996,-10.534534534534536,23.40940940940941,35.4026320347296,11.416186784089222,-3.4094094094094096,35.068068068068065,48.14608037029307,21.99005576584306,-5.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,-14.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,-17.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,4.24024024024024,2017,12,22,16.0,29.0,42.0,47.0,57.5,8.0,12.3,25.3,40.9,47.8,59.2,12.1,10.7,23.5,39.4,47.05,60.15,10.4,9.433333333333334,24.2,37.56666666666667,47.0,58.73333333333333,10.9,10.38,23.7,37.32,46.8,58.44,9.86,10.94,24.45,37.69,48.71,61.14,9.1,0.0625,0.6896551724137931,0.7142857142857143,0.7021276595744681,0.7304347826086957,2.0,0.08130081300813,0.7905138339920948,0.7334963325183375,0.690376569037657,0.7094594594594594,1.322314049586777,0.0934579439252336,0.851063829787234,0.7614213197969544,0.7013815090329437,0.6982543640897756,1.5384615384615383,0.1060070671378091,0.8264462809917356,0.7985803016858917,0.7021276595744681,0.7150964812712827,1.4678899082568806,0.0963391136801541,0.8438818565400844,0.8038585209003215,0.7051282051282052,0.7186858316221766,1.622718052738337,0.0914076782449725,0.8179959100204499,0.7959671000265323,0.6774789570929993,0.6869479882237488,1.7582417582417582,10.0,1,2,5,10,20,30,50,60,0,0,0,0,0,0,0
2017-12-26,10,12,20,38,41,25,11.534534534534536,20.684303757602077,2.384765311466996,-1.5345345345345347,23.40940940940941,35.4026320347296,11.416186784089222,-11.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-15.068068068068063,47.17117117117117,59.87727895068549,34.465063391656855,-9.171171171171174,59.61561561561562,70.38094369631439,48.850287534916845,-18.615615615615617,11.75975975975976,19.518144570867,4.001374948652518,13.24024024024024,2017,12,26,5.5,29.0,40.5,44.0,53.0,11.0,9.3,24.5,39.1,45.6,55.6,11.3,9.85,23.8,39.3,46.7,59.15,10.5,9.4,24.23333333333333,37.73333333333333,45.9,58.06666666666667,10.866666666666667,10.32,24.18,37.12,46.54,57.96,10.04,10.85,24.79,38.05,48.64,60.99,9.16,1.818181818181818,0.4137931034482758,0.4938271604938271,0.8636363636363636,0.7735849056603774,2.272727272727273,1.075268817204301,0.4897959183673469,0.5115089514066496,0.8333333333333333,0.737410071942446,2.2123893805309733,1.015228426395939,0.5042016806722689,0.5089058524173028,0.8137044967880085,0.6931530008453085,2.380952380952381,1.0638297872340423,0.4951856946354883,0.5300353356890459,0.8278867102396514,0.706084959816303,2.3006134969325154,0.9689922480620154,0.4962779156327543,0.5387931034482759,0.8165019338203696,0.7073844030365769,2.49003984063745,0.9216589861751152,0.4840661557079467,0.5256241787122208,0.78125,0.6722413510411542,2.7292576419213974,16.0,1,2,5,10,20,30,50,60,1,1,0,0,0,0,0
2017-12-29,4,10,18,28,62,7,11.534534534534536,20.684303757602077,2.384765311466996,-7.534534534534535,23.40940940940941,35.4026320347296,11.416186784089222,-13.40940940940941,35.068068068068065,48.14608037029307,21.99005576584306,-17.068068068068065,47.17117117117117,59.87727895068549,34.465063391656855,-19.17117117117117,59.61561561561562,70.38094369631439,48.850287534916845,2.384384384384383,11.75975975975976,19.518144570867,4.001374948652518,-4.75975975975976,2017,12,29,13.0,25.5,33.5,45.5,56.0,20.0,9.5,23.7,38.6,45.7,55.4,12.0,10.75,25.0,39.95,48.05,58.9,12.1,9.0,24.066666666666663,37.2,45.5,57.93333333333333,11.666666666666666,9.74,23.52,36.36,45.96,57.34,10.4,10.89,24.69,37.76,48.52,60.99,9.46,0.3076923076923077,0.392156862745098,0.5373134328358209,0.6153846153846154,1.1071428571428572,0.35,0.4210526315789473,0.4219409282700422,0.466321243523316,0.612691466083151,1.1191335740072204,0.5833333333333334,0.3720930232558139,0.4,0.4505632040050062,0.5827263267429761,1.0526315789473684,0.578512396694215,0.4444444444444444,0.4155124653739612,0.4838709677419354,0.6153846153846154,1.0701956271576525,0.6,0.4106776180698152,0.4251700680272109,0.495049504950495,0.6092254134029591,1.0812696198116498,0.673076923076923,0.3673094582185491,0.4050222762251924,0.4766949152542373,0.5770816158285242,1.0165600918183308,0.7399577167019027,2.0,0,2,5,10,20,30,50,60,1,0,0,0,0,0,0
